Datetime,Latitude,Longitude,WindSpeed Ave (m/s),WindDir Ave (degrees),AirTemp Ave (C),RelHum Ave (%),AtmPress Ave (hPa),GlobalRad Ave (W/m2),AirTemp_flag,RelHum_flag,WindSpeed_flag,AtmPress_flag,GlobalRad_flag,WindDir_flag
2025-01-01 00:00:00,1.2957313,103.7798717,0.8969754999857011,310.69124693906736,26.119661016949152,88.97627118644068,1008.7694915254236,0.0,0,0,0,0,0,0
2025-01-01 01:00:00,1.2957313,103.7798717,0.9430682607431464,309.98108635922176,26.02233333333333,89.48666666666666,1008.415,0.0,0,0,0,0,0,0
2025-01-01 02:00:00,1.2957313,103.7798717,1.0081817800933948,311.6519537426992,25.802666666666667,90.195,1007.72,0.0,0,0,0,0,0,0
2025-01-01 03:00:00,1.2957313,103.7798717,0.8650237875642551,312.0171418519146,25.817166666666665,89.8,1006.935,0.0,0,0,0,0,0,0
2025-01-01 04:00:00,1.2957313,103.7798717,0.7776223611186603,310.71430535446365,25.592666666666663,90.78,1006.33,0.0,0,0,0,0,0,0
2025-01-01 05:00:00,1.2957313,103.7798717,0.6884981977312968,304.8032987736792,25.367,90.97166666666666,1006.2416666666668,0.0,0,0,0,0,0,0
2025-01-01 06:00:00,1.2957313,103.7798717,0.9464065122412818,307.1708569839144,25.292,91.25166666666668,1006.7733333333332,0.0,0,0,0,0,0,0
2025-01-01 07:00:00,1.2957313,103.7798717,0.5833492031404756,303.12661730920337,25.3485,90.99166666666666,1007.4233333333334,11.033333333333331,0,0,0,0,0,0
2025-01-01 08:00:00,1.2957313,103.7798717,0.3948296825976342,308.1934169866652,26.154166666666665,88.73,1008.1533333333332,42.71666666666667,0,0,0,0,0,0
2025-01-01 09:00:00,1.2957313,103.7798717,0.1716795375036406,212.22587393233448,27.9345,82.61999999999999,1008.455,198.65,0,0,0,0,0,0
2025-01-01 10:00:00,1.2957313,103.7798717,0.1991812932483024,224.5675641247659,31.4455,69.39,1008.4616666666666,577.2833333333333,0,0,0,0,0,0
2025-01-01 11:00:00,1.2957313,103.7798717,0.7716653896078058,276.82047801459294,33.07716666666666,60.38666666666666,1008.3616666666666,769.7166666666667,0,0,0,0,0,0
2025-01-01 12:00:00,1.2957313,103.7798717,0.3033052554067761,254.5708938740231,32.807833333333335,60.60833333333333,1007.91,432.7,0,0,0,0,0,0
2025-01-01 13:00:00,1.2957313,103.7798717,0.1748123779266867,229.29593346868995,33.06466666666667,59.73166666666667,1007.0966666666668,313.9,0,0,0,0,0,0
2025-01-01 14:00:00,1.2957313,103.7798717,0.760930757128934,134.1170804306821,28.714,80.92666666666668,1006.3466666666668,45.31666666666667,0,0,0,0,0,0
2025-01-01 15:00:00,1.2957313,103.7798717,0.3654835456443092,110.06429355304,25.858833333333333,93.84333333333332,1005.44,101.95,0,0,0,0,0,0
2025-01-01 16:00:00,1.2957313,103.7798717,0.2755781859608919,167.9175403779982,27.2525,90.76,1005.2283333333332,147.71666666666667,0,0,0,0,0,0
2025-01-01 17:00:00,1.2957313,103.7798717,0.848732328947298,290.115031703697,28.27883333333333,80.78999999999999,1005.0866666666668,103.15,0,0,0,0,0,0
2025-01-01 18:00:00,1.2957313,103.7798717,0.2998368855506497,306.84584379962035,28.031,79.71499999999999,1005.2683333333332,21.03333333333333,0,0,0,0,0,0
2025-01-01 19:00:00,1.2957313,103.7798717,0.7043340520250012,303.92690448221606,27.712666666666667,80.08666666666666,1005.655,0.6166666666666667,0,0,0,0,0,0
2025-01-01 20:00:00,1.2957313,103.7798717,0.9625098768095088,303.6831941099766,27.644,80.25500000000001,1006.31,0.0,0,0,0,0,0,0
2025-01-01 21:00:00,1.2957313,103.7798717,1.008051310457619,303.0989270927022,27.648000000000003,81.92666666666668,1007.0816666666668,0.0,0,0,0,0,0,0
2025-01-01 22:00:00,1.2957313,103.7798717,0.937972310005168,304.1902981955588,27.452,81.9,1007.6233333333332,0.0,0,0,0,0,0,0
2025-01-01 23:00:00,1.2957313,103.7798717,0.9264201049076498,305.0310576056941,27.364166666666662,82.73833333333333,1007.685,0.0,0,0,0,0,0,0
2025-01-02 00:00:00,1.2957313,103.7798717,0.9533154136365142,305.78462813323995,27.151166666666665,84.24666666666667,1007.175,0.0,0,0,0,0,0,0
2025-01-02 01:00:00,1.2957313,103.7798717,0.8461744618815559,305.8624528088874,26.913833333333333,85.72166666666666,1006.9116666666666,0.0,0,0,0,0,0,0
2025-01-02 02:00:00,1.2957313,103.7798717,0.9252611248796572,308.2501924713506,26.734166666666667,86.44666666666667,1006.6866666666666,0.0,0,0,0,0,0,0
2025-01-02 03:00:00,1.2957313,103.7798717,0.9113144022424664,311.4449419678041,26.480833333333333,87.015,1006.345,0.0,0,0,0,0,0,0
2025-01-02 04:00:00,1.2957313,103.7798717,0.8943867897053734,309.80194180107543,26.29433333333333,87.27333333333333,1006.075,0.0,0,0,0,0,0,0
2025-01-02 05:00:00,1.2957313,103.7798717,0.6094226827117879,316.72114505014696,26.123833333333334,87.75500000000001,1006.2816666666666,0.0,0,0,0,0,0,0
2025-01-02 06:00:00,1.2957313,103.7798717,0.7655962826042156,312.06762253701925,26.003,87.91499999999999,1006.6416666666668,0.0,0,0,0,0,0,0
