Datetime,Latitude,Longitude,WindSpeed Ave (m/s),WindDir Ave (degrees),AirTemp Ave (C),RelHum Ave (%),AtmPress Ave (hPa),GlobalRad Ave (W/m2),AirTemp_flag,RelHum_flag,WindSpeed_flag,AtmPress_flag,GlobalRad_flag,WindDir_flag
2025-01-01 00:00:00,1.2981447,103.7775112,0.0529848943561154,345.00216584864785,25.479322033898303,95.61525423728814,1011.642372881356,4.610169491525424,0,0,0,0,0,0
2025-01-01 01:00:00,1.2981447,103.7775112,0.2117058205482675,273.03731977950656,25.482166666666668,95.635,1011.2733333333332,6.2,0,0,0,0,0,0
2025-01-01 02:00:00,1.2981447,103.7775112,0.1343963387310223,314.2703728188146,25.48166666666667,95.08,1010.5883333333334,7.85,0,0,0,0,0,0
2025-01-01 03:00:00,1.2981447,103.7775112,0.0438119055667182,314.55652746966354,25.290666666666667,95.15833333333332,1009.795,13.65,0,0,0,0,0,0
2025-01-01 04:00:00,1.2981447,103.7775112,0.1398202408644708,278.3580642158716,25.03333333333333,96.255,1009.1733333333334,22.58333333333333,0,0,0,0,0,0
2025-01-01 05:00:00,1.2981447,103.7775112,0.2745887740032015,270.161394925805,25.032666666666668,95.90666666666668,1009.07,27.83333333333333,0,0,0,0,0,0
2025-01-01 06:00:00,1.2981447,103.7775112,0.150261071058769,233.48643568685708,24.73633333333333,96.345,1009.61,17.033333333333335,0,0,0,0,0,0
2025-01-01 07:00:00,1.2981447,103.7775112,0.0930154900560473,233.4465453468515,24.703,97.26333333333334,1010.27,39.66666666666666,0,0,0,0,0,0
2025-01-01 08:00:00,1.2981447,103.7775112,0.0659639779730434,72.80463199230758,26.548333333333336,92.955,1011.04,165.33333333333334,0,0,0,0,0,0
2025-01-01 09:00:00,1.2981447,103.7775112,0.1326668006647182,92.95498923293223,29.42533333333333,81.52,1011.3666666666668,458.56666666666666,0,0,0,0,0,0
2025-01-01 10:00:00,1.2981447,103.7775112,0.32141798843706,318.9099448373148,30.985,74.46499999999999,1011.36,735.9666666666667,0,0,0,0,0,0
2025-01-01 11:00:00,1.2981447,103.7775112,0.2971324427203756,19.29994655099904,33.1925,66.52,1011.2366666666666,953.3666666666668,0,0,0,0,0,0
2025-01-01 12:00:00,1.2981447,103.7775112,0.2804250055905152,54.44613170826341,33.32,65.08166666666666,1010.7883333333334,742.9833333333333,0,0,0,0,0,0
2025-01-01 13:00:00,1.2981447,103.7775112,0.2216981026450306,325.1915648398135,33.522666666666666,63.64833333333333,1009.9533333333331,501.9,0,0,0,0,0,0
2025-01-01 14:00:00,1.2981447,103.7775112,0.06390870040632,217.3958887829101,29.23883333333333,82.72166666666666,1009.1816666666668,93.91666666666669,0,0,0,0,0,0
2025-01-01 15:00:00,1.2981447,103.7775112,0.3184971399634141,225.5308995573599,26.422,94.78166666666668,1008.295,162.7,0,0,0,0,0,0
2025-01-01 16:00:00,1.2981447,103.7775112,0.086584618389024,321.2987015895053,28.0265,89.67666666666668,1008.0966666666668,263.28333333333336,0,0,0,0,0,0
2025-01-01 17:00:00,1.2981447,103.7775112,0.0360333956660413,68.88936654128776,29.56,79.25833333333334,1007.9766666666668,161.35,0,0,0,0,0,0
2025-01-01 18:00:00,1.2981447,103.7775112,0.4107330484106848,217.89145594177435,28.12483333333333,84.03999999999999,1008.105,33.11666666666667,0,0,0,0,0,0
2025-01-01 19:00:00,1.2981447,103.7775112,0.3521411477233024,215.9641760308145,26.94816666666667,88.66000000000001,1008.5033333333332,4.316666666666666,0,0,0,0,0,0
2025-01-01 20:00:00,1.2981447,103.7775112,0.3036908322935497,222.81040964893003,26.631833333333336,89.27833333333334,1009.16,3.6,0,0,0,0,0,0
2025-01-01 21:00:00,1.2981447,103.7775112,0.1696509425512659,282.9898038256947,27.12366666666667,87.92333333333333,1009.9483333333334,4.816666666666666,0,0,0,0,0,0
2025-01-01 22:00:00,1.2981447,103.7775112,0.2531334382261169,306.1622218278834,27.527,85.205,1010.5083333333332,4.15,0,0,0,0,0,0
2025-01-01 23:00:00,1.2981447,103.7775112,0.1280385884434048,355.1547660567621,27.343666666666664,86.10166666666667,1010.57,3.616666666666666,0,0,0,0,0,0
2025-01-02 00:00:00,1.2981447,103.7775112,0.1353085362786961,350.9357735923434,27.1545,87.24333333333334,1010.0533333333332,2.75,0,0,0,0,0,0
2025-01-02 01:00:00,1.2981447,103.7775112,0.1161540572641836,333.35683006952144,26.777833333333334,89.105,1009.7933333333332,2.3,0,0,0,0,0,0
2025-01-02 02:00:00,1.2981447,103.7775112,0.2135001272965594,324.7341071186329,26.503666666666668,90.31833333333334,1009.5616666666666,2.9,0,0,0,0,0,0
2025-01-02 03:00:00,1.2981447,103.7775112,0.1761369139504351,325.4219866880097,26.3305,90.74666666666668,1009.2183333333334,3.7666666666666666,0,0,0,0,0,0
2025-01-02 04:00:00,1.2981447,103.7775112,0.1225004278185017,333.392508040188,26.088,91.21833333333332,1008.9466666666668,4.35,0,0,0,0,0,0
2025-01-02 05:00:00,1.2981447,103.7775112,0.0910626539472848,271.2875696628895,25.80483333333333,92.03833333333334,1009.145,4.016666666666667,0,0,0,0,0,0
2025-01-02 06:00:00,1.2981447,103.7775112,0.1720357549065749,293.23375981888324,25.7505,92.17166666666668,1009.5283333333332,4.916666666666667,0,0,0,0,0,0
2025-01-02 07:00:00,1.2981447,103.7775112,0.1759581199378818,311.8134290116366,26.017333333333333,90.955,1010.125,30.183333333333334,0,0,0,0,0,0
2025-01-02 08:00:00,1.2981447,103.7775112,0.1135071631773215,5.78850563821311,27.44983333333333,86.58666666666666,1011.09,134.16666666666666,0,0,0,0,0,0
2025-01-02 09:00:00,1.2981447,103.7775112,0.0827776056236416,108.3763543460948,30.48633333333333,76.46666666666667,1011.2333333333332,484.31666666666666,0,0,0,0,0,0
2025-01-02 10:00:00,1.2981447,103.7775112,0.1339138918883626,38.811393238484754,31.69033333333333,70.55666666666666,1011.4116666666666,681.2333333333333,0,0,0,0,0,0
2025-01-02 11:00:00,1.2981447,103.7775112,0.3009927446653803,17.454354023564235,33.4955,62.13333333333333,1011.14,734.6666666666666,0,0,0,0,0,0
2025-01-02 12:00:00,1.2981447,103.7775112,0.1815255439875686,17.14851086908851,33.718,61.54,1010.58,589.6833333333333,0,0,0,0,0,0
2025-01-02 13:00:00,1.2981447,103.7775112,0.1453732418942545,312.22988003238385,32.8025,65.15666666666667,1009.8066666666668,698.0666666666667,0,0,0,0,0,0
