Datetime,Latitude,Longitude,WindSpeed Ave (m/s),WindDir Ave (degrees),AirTemp Ave (C),RelHum Ave (%),AtmPress Ave (hPa),GlobalRad Ave (W/m2),Rain Tot (mm),AirTemp_flag,RelHum_flag,WindSpeed_flag,AtmPress_flag,GlobalRad_flag,WindDir_flag
2025-06-25 08:00:00,1.2994913,103.7705849,2.8266965427942097,156.0682520362028,29.3225,81.435,1004.1166666666668,62.7,0.0,0,0,0,0,0,0
2025-06-25 09:00:00,1.2994913,103.7705849,3.3777115542729472,160.0037558217782,29.398333333333333,83.07833333333333,1004.705,132.73333333333332,0.0,0,0,0,0,0,0
2025-06-25 10:00:00,1.2994913,103.7705849,3.346897877586438,158.8644425662909,29.815,80.58666666666666,1004.875,306.05,0.0,0,0,0,0,0,0
2025-06-25 11:00:00,1.2994913,103.7705849,3.688490013379399,152.3754845007311,30.259666666666664,76.45166666666667,1004.6416666666668,453.8833333333333,0.0,0,0,0,0,0,0
2025-06-25 12:00:00,1.2994913,103.7705849,3.125973367825445,159.40326577365624,31.408166666666663,70.79333333333334,1004.2316666666668,929.6833333333332,0.0,0,0,0,0,0,0
2025-06-25 13:00:00,1.2994913,103.7705849,3.50033090124415,157.27719655782198,31.662166666666668,69.42,1003.67,784.0666666666667,0.0,0,0,0,0,0,0
2025-06-25 14:00:00,1.2994913,103.7705849,3.8669179051988696,150.7921915738957,31.629,68.54333333333334,1002.8316666666668,768.5666666666667,0.0,0,0,0,0,0,0
2025-06-25 15:00:00,1.2994913,103.7705849,4.042525215885485,149.25472827767163,31.742666666666665,66.155,1002.1583333333332,641.8666666666667,0.0,0,0,0,0,0,0
2025-06-25 16:00:00,1.2994913,103.7705849,3.1458489724745085,152.53903512367867,31.9535,63.04,1001.6433333333332,504.53333333333336,0.0,0,0,0,0,0,0
2025-06-25 17:00:00,1.2994913,103.7705849,2.479879690502765,153.4010149939918,32.103500000000004,59.333333333333336,1001.66,282.0833333333333,0.0,0,0,0,0,0,0
2025-06-25 18:00:00,1.2994913,103.7705849,1.1592762717807217,172.65840788893092,31.175166666666662,68.04833333333333,1001.8233333333334,47.38333333333333,0.0,0,0,0,0,0,0
2025-06-25 19:00:00,1.2994913,103.7705849,0.931934620908902,159.02932652894697,30.110833333333336,74.17333333333333,1002.41,0.6666666666666666,0.0,0,0,0,0,0,0
2025-06-25 20:00:00,1.2994913,103.7705849,0.394710539230696,344.8585967977001,29.801,77.825,1003.15,0.0,0.0,0,0,0,0,0,0
2025-06-25 21:00:00,1.2994913,103.7705849,0.3144614147080444,334.4944008350744,29.578,80.56833333333334,1003.9283333333332,0.0,0.0,0,0,0,0,0,0
2025-06-25 22:00:00,1.2994913,103.7705849,0.2613850962967693,211.19491325143707,29.44233333333333,81.48833333333333,1004.1733333333334,0.0,0.0,0,0,0,0,0,0
2025-06-25 23:00:00,1.2994913,103.7705849,0.1614981387016263,193.37024692740508,29.386666666666667,80.645,1004.2466666666668,0.0,0.0,0,0,0,0,0,0
2025-06-26 00:00:00,1.2994913,103.7705849,0.2137774780824996,190.4221106922413,29.19933333333333,81.16833333333334,1004.13,0.0,0.0,0,0,0,0,0,0
2025-06-26 01:00:00,1.2994913,103.7705849,0.1724659715996831,343.82723280804373,29.0,78.98333333333333,1003.6733333333334,0.0,0.0,0,0,0,0,0,0
2025-06-26 02:00:00,1.2994913,103.7705849,0.4772232665841148,346.16286892129784,28.835833333333333,79.08333333333333,1003.235,0.0,0.0,0,0,0,0,0,0
2025-06-26 03:00:00,1.2994913,103.7705849,0.4206290904041631,2.747549009419515,28.815166666666663,81.11166666666666,1002.8566666666668,0.0,0.0,0,0,0,0,0,0
2025-06-26 04:00:00,1.2994913,103.7705849,0.2586026373494636,311.49309016768814,28.753666666666668,83.03999999999999,1002.58,0.0,0.0,0,0,0,0,0,0
2025-06-26 05:00:00,1.2994913,103.7705849,0.2457504369672623,341.89504109958574,28.621166666666667,84.15166666666667,1002.7233333333334,0.0,0.0,0,0,0,0,0,0
2025-06-26 06:00:00,1.2994913,103.7705849,0.107653348793219,284.5560847308785,28.67983333333333,84.575,1002.995,0.0333333333333333,0.0,0,0,0,0,0,0
2025-06-26 07:00:00,1.2994913,103.7705849,0.2774856269170307,226.32906412385813,28.97133333333333,84.35166666666667,1003.3466666666668,49.16666666666666,0.0,0,0,0,0,0,0
2025-06-26 08:00:00,1.2994913,103.7705849,1.6331330794747327,171.47654505580772,29.728166666666667,82.35666666666665,1003.8066666666668,161.23333333333332,0.0,0,0,0,0,0,0
2025-06-26 09:00:00,1.2994913,103.7705849,1.696629902452061,172.19449034968943,30.459666666666667,79.52,1004.2466666666668,276.25,0.0,0,0,0,0,0,0
2025-06-26 10:00:00,1.2994913,103.7705849,2.0144133562091,167.65016080349653,31.188666666666663,75.21166666666666,1004.18,528.4166666666666,0.0,0,0,0,0,0,0
2025-06-26 11:00:00,1.2994913,103.7705849,2.2753987259907693,159.35268930176517,31.98933333333333,70.22333333333333,1003.8483333333334,719.3833333333333,0.0,0,0,0,0,0,0
2025-06-26 12:00:00,1.2994913,103.7705849,2.442046541897319,154.6516987361831,32.35183333333334,66.13333333333334,1003.36,873.1,0.0,0,0,0,0,0,0
2025-06-26 13:00:00,1.2994913,103.7705849,2.027591251942941,159.4979582687813,32.8595,61.325,1002.8116666666666,897.2166666666667,0.0,0,0,0,0,0,0
2025-06-26 14:00:00,1.2994913,103.7705849,3.158445305756868,153.87667389139392,32.4465,65.48166666666667,1002.165,823.8166666666667,0.0,0,0,0,0,0,0
2025-06-26 15:00:00,1.2994913,103.7705849,3.521047059235652,149.49384851581408,32.39516666666667,64.11,1001.295,714.3333333333334,0.0,0,0,0,0,0,0
2025-06-26 16:00:00,1.2994913,103.7705849,3.4937272369021413,151.9538386492971,32.24883333333334,65.325,1000.8116666666666,509.3833333333333,0.0,0,0,0,0,0,0
2025-06-26 17:00:00,1.2994913,103.7705849,3.618791422814991,153.44558644840356,31.938333333333333,69.45166666666667,1000.785,281.35,0.0,0,0,0,0,0,0
2025-06-26 18:00:00,1.2994913,103.7705849,3.663189821144075,153.75607607670986,31.306500000000003,71.28,1001.1916666666668,78.98333333333333,0.0,0,0,0,0,0,0
2025-06-26 19:00:00,1.2994913,103.7705849,2.837022916824198,160.49753142669294,30.6875,71.47,1001.8116666666668,1.2333333333333334,0.0,0,0,0,0,0,0
2025-06-26 20:00:00,1.2994913,103.7705849,1.1569483544961965,171.48778938732494,30.422666666666665,74.70666666666666,1002.615,0.0,0.0,0,0,0,0,0,0
2025-06-26 21:00:00,1.2994913,103.7705849,0.6858826150407629,8.211481564089695,30.0575,78.01333333333334,1003.645,0.0,0.0,0,0,0,0,0,0
2025-06-26 22:00:00,1.2994913,103.7705849,0.7113591368473106,356.7167532492496,29.928166666666662,79.93666666666667,1004.1166666666668,0.0,0.0,0,0,0,0,0,0
2025-06-26 23:00:00,1.2994913,103.7705849,0.7112596969760401,9.119072594555348,29.749,80.17333333333333,1004.355,0.0,0.0,0,0,0,0,0,0
2025-06-27 00:00:00,1.2994913,103.7705849,0.577738018806521,2.5869368797011703,29.452166666666663,81.115,1004.02,0.0,0.0,0,0,0,0,0,0
2025-06-27 01:00:00,1.2994913,103.7705849,0.5289025570860615,8.12672854221961,29.322666666666667,81.03999999999999,1003.455,0.0,0.0,0,0,0,0,0,0
2025-06-27 02:00:00,1.2994913,103.7705849,0.1122120057675886,306.4529981936415,29.237666666666662,81.63833333333334,1002.8616666666666,0.0,0.0,0,0,0,0,0,0
2025-06-27 03:00:00,1.2994913,103.7705849,0.1922067448372116,307.87043916807016,29.06733333333333,82.685,1002.2983333333334,0.0,0.0,0,0,0,0,0,0
2025-06-27 04:00:00,1.2994913,103.7705849,0.4077181458303813,356.7099804123522,29.002,82.72666666666667,1002.1816666666668,0.0,0.0,0,0,0,0,0,0
2025-06-27 05:00:00,1.2994913,103.7705849,0.2383387724527714,344.68407640547304,28.9535,82.58666666666666,1002.335,0.0,0.0,0,0,0,0,0,0
2025-06-27 06:00:00,1.2994913,103.7705849,0.1402905346643065,359.998014037095,28.865166666666667,83.575,1002.595,0.1333333333333333,0.0,0,0,0,0,0,0
2025-06-27 07:00:00,1.2994913,103.7705849,0.1757801940213179,307.0055109111637,29.127666666666663,83.685,1002.88,48.3,0.0,0,0,0,0,0,0
2025-06-27 08:00:00,1.2994913,103.7705849,0.1868056679361587,216.6985596179519,30.894333333333336,78.33333333333333,1003.6316666666668,233.66666666666663,0.0,0,0,0,0,0,0
2025-06-27 09:00:00,1.2994913,103.7705849,0.3843956529818995,183.5312044624985,31.86433333333333,75.16166666666666,1003.89,447.1333333333333,0.0,0,0,0,0,0,0
2025-06-27 10:00:00,1.2994913,103.7705849,0.8857975502664232,157.61708875644035,32.2365,72.685,1003.65,681.75,0.0,0,0,0,0,0,0
2025-06-27 11:00:00,1.2994913,103.7705849,3.088823952042248,160.58521681507727,31.84433333333333,69.65166666666667,1003.275,655.45,0.0,0,0,0,0,0,0
2025-06-27 12:00:00,1.2994913,103.7705849,3.100750243309702,164.65950368804351,32.142,69.26,1002.9066666666666,842.6666666666666,0.0,0,0,0,0,0,0
2025-06-27 13:00:00,1.2994913,103.7705849,3.1397028558034634,160.95248918456048,32.40133333333333,69.03,1002.46,769.35,0.0,0,0,0,0,0,0
2025-06-27 14:00:00,1.2994913,103.7705849,3.316342748059381,153.78472054176882,32.257666666666665,69.15,1001.9333333333332,571.2166666666667,0.0,0,0,0,0,0,0
2025-06-27 15:00:00,1.2994913,103.7705849,3.1070858329258946,153.82889620843582,32.724833333333336,67.63833333333334,1001.1866666666666,713.3,0.0,0,0,0,0,0,0
2025-06-27 16:00:00,1.2994913,103.7705849,3.221449299577256,156.6191675702505,32.466833333333334,68.60333333333332,1000.7916666666666,502.1166666666667,0.0,0,0,0,0,0,0
2025-06-27 17:00:00,1.2994913,103.7705849,3.273441786822965,158.31458296020162,32.0415,68.47833333333332,1000.9166666666666,278.71666666666664,0.0,0,0,0,0,0,0
2025-06-27 18:00:00,1.2994913,103.7705849,3.5200137721560294,155.82719838626633,31.2995,71.23166666666665,1001.0966666666668,42.95,0.0,0,0,0,0,0,0
2025-06-27 19:00:00,1.2994913,103.7705849,2.505901070376217,169.4855806905698,30.715333333333334,74.095,1001.6133333333332,1.3833333333333333,0.0,0,0,0,0,0,0
2025-06-27 20:00:00,1.2994913,103.7705849,2.08031188017555,178.60493487558767,30.28983333333333,78.71666666666667,1002.37,0.0,0.0,0,0,0,0,0,0
2025-06-27 21:00:00,1.2994913,103.7705849,0.6676025704708516,222.3161847410812,30.04533333333333,80.30166666666668,1003.1966666666668,0.0,0.0,0,0,0,0,0,0
2025-06-27 22:00:00,1.2994913,103.7705849,0.5188027576344022,229.6696492960788,29.725166666666667,81.33666666666666,1003.2166666666668,0.0,0.0,0,0,0,0,0,0
2025-06-27 23:00:00,1.2994913,103.7705849,0.2651971875631992,313.3374329989337,29.46916666666667,81.38166666666666,1003.3616666666666,0.0,0.0,0,0,0,0,0,0
2025-06-28 00:00:00,1.2994913,103.7705849,0.5203412196203774,357.0888463934634,29.342166666666667,82.05833333333334,1003.4366666666666,0.0,0.0,0,0,0,0,0,0
2025-06-28 01:00:00,1.2994913,103.7705849,0.4599433090546595,9.87138264229003,29.293666666666663,81.91499999999999,1003.1633333333332,0.0,0.0,0,0,0,0,0,0
2025-06-28 02:00:00,1.2994913,103.7705849,0.4784740058167812,7.525991579648348,29.13833333333333,82.5,1002.42,0.0,0.0,0,0,0,0,0,0
2025-06-28 03:00:00,1.2994913,103.7705849,0.7397027266755446,3.696095162519328,29.1375,83.61999999999999,1002.06,0.0,0.0,0,0,0,0,0,0
2025-06-28 04:00:00,1.2994913,103.7705849,0.3960874530461695,333.283552280154,29.06233333333333,83.71499999999999,1002.1683333333332,0.0,0.0,0,0,0,0,0,0
2025-06-28 05:00:00,1.2994913,103.7705849,0.3570288941283032,306.35769532234843,29.07033333333333,83.92166666666667,1002.5383333333334,0.0,0.0,0,0,0,0,0,0
2025-06-28 06:00:00,1.2994913,103.7705849,0.4238661006777189,8.793675551744116,29.001666666666665,84.53666666666666,1002.8016666666666,0.05,0.0,0,0,0,0,0,0
2025-06-28 07:00:00,1.2994913,103.7705849,0.6608971877976637,194.10191071133733,29.1365,84.54166666666667,1002.8633333333332,35.43333333333333,0.0,0,0,0,0,0,0
2025-06-28 08:00:00,1.2994913,103.7705849,0.6032479685886699,257.74137910140166,29.840333333333334,81.64333333333335,1003.1033333333334,140.18333333333334,0.0,0,0,0,0,0,0
