Datetime,Latitude,Longitude,WindSpeed Ave (m/s),WindDir Ave (degrees),AirTemp Ave (C),RelHum Ave (%),AtmPress Ave (hPa),GlobalRad Ave (W/m2),AirTemp_flag,RelHum_flag,WindSpeed_flag,AtmPress_flag,GlobalRad_flag,WindDir_flag
2025-01-01 00:00:00,1.2955404,103.7746966,0.1074334133934098,345.98961066357793,24.92779661016949,94.28983050847457,1008.5406779661016,0.0,0,0,0,0,0,0
2025-01-01 01:00:00,1.2955404,103.7746966,0.1086669122247912,340.9667527905523,24.88533333333333,94.385,1008.175,0.0,0,0,0,0,0,0
2025-01-01 02:00:00,1.2955404,103.7746966,0.0914586205633359,336.66015451082296,24.76033333333333,94.44,1007.46,0.0,0,0,0,0,0,0
2025-01-01 03:00:00,1.2955404,103.7746966,0.0854454087326947,333.04805723709825,24.643666666666665,94.50666666666666,1006.6866666666666,0.0,0,0,0,0,0,0
2025-01-01 04:00:00,1.2955404,103.7746966,0.0912874413032101,332.36905935866605,24.5315,94.57999999999998,1006.0683333333332,0.0,0,0,0,0,0,0
2025-01-01 05:00:00,1.2955404,103.7746966,0.0605831131766693,337.9784971424602,24.4085,94.60833333333332,1005.9866666666666,0.0,0,0,0,0,0,0
2025-01-01 06:00:00,1.2955404,103.7746966,0.0574822957747128,333.1576835831127,24.23133333333333,94.64833333333333,1006.545,0.0,0,0,0,0,0,0
2025-01-01 07:00:00,1.2955404,103.7746966,0.0548724869049344,331.85780643577067,24.39466666666667,94.74666666666668,1007.185,14.983333333333333,0,0,0,0,0,0
2025-01-01 08:00:00,1.2955404,103.7746966,0.077661484575771,352.1585569309146,25.4055,94.76666666666668,1007.9233333333334,59.88333333333333,0,0,0,0,0,0
2025-01-01 09:00:00,1.2955404,103.7746966,0.1745688039931816,189.47560195693947,26.679,93.49833333333332,1008.2,162.63333333333333,0,0,0,0,0,0
2025-01-01 10:00:00,1.2955404,103.7746966,0.6210189437809255,178.72294788539443,29.372833333333336,79.04333333333334,1008.2033333333334,277.4833333333333,0,0,0,0,0,0
2025-01-01 11:00:00,1.2955404,103.7746966,0.7795535176091106,197.0847770100612,31.1125,70.555,1008.1133333333332,246.9,0,0,0,0,0,0
2025-01-01 12:00:00,1.2955404,103.7746966,0.3899050364106656,178.68473907536963,31.9375,67.03,1007.71,264.71666666666664,0,0,0,0,0,0
2025-01-01 13:00:00,1.2955404,103.7746966,0.3602776660753151,171.4920147432888,32.23116666666667,64.74833333333333,1006.8916666666668,210.25,0,0,0,0,0,0
2025-01-01 14:00:00,1.2955404,103.7746966,0.0771042431027489,81.51411500521914,28.183666666666667,82.1,1006.155,48.28333333333333,0,0,0,0,0,0
2025-01-01 15:00:00,1.2955404,103.7746966,0.3535426556996306,333.8017127593309,25.90266666666667,92.56166666666668,1005.2166666666668,111.51666666666668,0,0,0,0,0,0
2025-01-01 16:00:00,1.2955404,103.7746966,0.1088667442275847,220.4823468413192,27.132166666666667,92.45666666666666,1005.0066666666668,198.16666666666663,0,0,0,0,0,0
2025-01-01 17:00:00,1.2955404,103.7746966,0.1076408945459911,181.0190666058108,28.637666666666668,85.58999999999999,1004.885,170.08333333333334,0,0,0,0,0,0
2025-01-01 18:00:00,1.2955404,103.7746966,0.3211178249542111,336.68627944396354,26.61466666666667,88.48333333333333,1005.0583333333332,19.98333333333333,0,0,0,0,0,0
2025-01-01 19:00:00,1.2955404,103.7746966,0.2729119581042968,315.7827453275128,25.77233333333333,91.35833333333332,1005.4433333333332,0.1666666666666666,0,0,0,0,0,0
2025-01-01 20:00:00,1.2955404,103.7746966,0.231202384744097,312.5082518819134,25.470333333333333,92.145,1006.0916666666668,0.0,0,0,0,0,0,0
2025-01-01 21:00:00,1.2955404,103.7746966,0.2409531184766956,301.3110254545414,25.617,92.595,1006.825,0.0,0,0,0,0,0,0
2025-01-01 22:00:00,1.2955404,103.7746966,0.2131702196005902,313.1697198476893,25.6395,92.645,1007.375,0.0,0,0,0,0,0,0
2025-01-01 23:00:00,1.2955404,103.7746966,0.2526658083364779,308.61546928530294,25.509666666666664,92.53666666666666,1007.4,0.0,0,0,0,0,0,0
2025-01-02 00:00:00,1.2955404,103.7746966,0.2588722937001219,327.23185998336663,25.45883333333333,92.57166666666669,1006.8916666666668,0.0,0,0,0,0,0,0
2025-01-02 01:00:00,1.2955404,103.7746966,0.1692936882774122,341.21312730866146,25.352833333333333,92.79333333333334,1006.66,0.0,0,0,0,0,0,0
2025-01-02 02:00:00,1.2955404,103.7746966,0.1293977588858594,342.63402708493936,25.30683333333333,93.06833333333331,1006.4283333333332,0.0,0,0,0,0,0,0
2025-01-02 03:00:00,1.2955404,103.7746966,0.103685949716264,353.378217730094,25.149833333333333,93.21666666666668,1006.07,0.0,0,0,0,0,0,0
2025-01-02 04:00:00,1.2955404,103.7746966,0.1294120777552054,356.35264485489967,24.9885,93.42833333333331,1005.8066666666666,0.0,0,0,0,0,0,0
2025-01-02 05:00:00,1.2955404,103.7746966,0.1420885239666113,346.1922956000187,24.849666666666668,93.56333333333332,1006.01,0.0,0,0,0,0,0,0
2025-01-02 06:00:00,1.2955404,103.7746966,0.112128765901055,349.68952218784074,24.773833333333336,93.70666666666668,1006.4066666666666,0.0,0,0,0,0,0,0
2025-01-02 07:00:00,1.2955404,103.7746966,0.1394950134305026,341.2905964900453,24.89466666666667,93.79833333333332,1006.9866666666666,13.716666666666669,0,0,0,0,0,0
2025-01-02 08:00:00,1.2955404,103.7746966,0.0788563474072495,327.2715540614598,25.9785,93.20166666666668,1007.9816666666668,70.66666666666667,0,0,0,0,0,0
2025-01-02 09:00:00,1.2955404,103.7746966,0.335466148555033,136.74247665325862,27.9525,83.96333333333334,1008.09,197.7,0,0,0,0,0,0
2025-01-02 10:00:00,1.2955404,103.7746966,0.5529614154825394,167.1658921862445,30.23333333333333,73.18666666666667,1008.2266666666668,286.8333333333333,0,0,0,0,0,0
2025-01-02 11:00:00,1.2955404,103.7746966,0.688495421750814,164.2960154527575,31.773166666666665,65.95666666666666,1008.015,287.3,0,0,0,0,0,0
2025-01-02 12:00:00,1.2955404,103.7746966,0.4338173118643939,189.16977483434084,32.22416666666667,64.145,1007.4766666666668,245.11666666666667,0,0,0,0,0,0
2025-01-02 13:00:00,1.2955404,103.7746966,0.1647432690024605,284.05688345637304,31.627,69.09333333333333,1006.7383333333332,308.3,0,0,0,0,0,0
2025-01-02 14:00:00,1.2955404,103.7746966,0.7425521807563326,151.16890838487546,33.376333333333335,59.905,1005.75,560.1666666666666,0,0,0,0,0,0
2025-01-02 15:00:00,1.2955404,103.7746966,0.5011352866192565,172.57869863452174,33.05983333333333,60.876666666666665,1004.6616666666666,304.6166666666667,0,0,0,0,0,0
2025-01-02 16:00:00,1.2955404,103.7746966,0.0271228387991581,303.9843691565129,28.939666666666664,78.795,1004.165,17.966666666666665,0,0,0,0,0,0
2025-01-02 17:00:00,1.2955404,103.7746966,0.2496063217009637,326.893222042928,26.135,92.485,1004.2416666666668,15.85,0,0,0,0,0,0
2025-01-02 18:00:00,1.2955404,103.7746966,0.2018829849174214,337.57113299017044,26.625333333333334,93.03166666666668,1004.915,32.36666666666667,0,0,0,0,0,0
2025-01-02 19:00:00,1.2955404,103.7746966,0.1987818412431822,298.89339883669595,26.1105,93.295,1005.7516666666668,0.5666666666666667,0,0,0,0,0,0
2025-01-02 20:00:00,1.2955404,103.7746966,0.1916040180325799,324.9119655805587,25.48333333333333,93.43666666666668,1006.495,0.0,0,0,0,0,0,0
2025-01-02 21:00:00,1.2955404,103.7746966,0.1324580521802058,314.7108392360625,25.2305,93.77333333333333,1007.17,0.0,0,0,0,0,0,0
2025-01-02 22:00:00,1.2955404,103.7746966,0.1595002596968051,296.3866630899236,25.40533333333333,94.05833333333334,1007.7116666666666,0.0,0,0,0,0,0,0
2025-01-02 23:00:00,1.2955404,103.7746966,0.1397452480478426,319.7155783387348,25.407333333333334,94.18833333333332,1007.6883333333334,0.0,0,0,0,0,0,0
