Datetime,Latitude,Longitude,WindSpeed Ave (m/s),WindDir Ave (degrees),AirTemp Ave (C),RelHum Ave (%),AtmPress Ave (hPa),GlobalRad Ave (W/m2),Rain Tot (mm),AirTemp_flag,RelHum_flag,WindSpeed_flag,AtmPress_flag,GlobalRad_flag,WindDir_flag
2025-01-01 00:00:00,1.2925401,103.7743067,0.9905236171073452,319.06092946676347,25.85745762711864,87.71525423728814,1006.313559322034,0.0,0.0,0,0,0,0,0,0
2025-01-01 01:00:00,1.2925401,103.7743067,0.8184195096861255,308.94420401139075,25.862666666666662,87.69,1005.9516666666666,0.0,0.0,0,0,0,0,0,0
2025-01-01 02:00:00,1.2925401,103.7743067,0.9074770613931352,305.7893811267535,25.5875,88.85,1005.2416666666668,0.0,0.0,0,0,0,0,0,0
2025-01-01 03:00:00,1.2925401,103.7743067,1.4335253274671618,328.0984109735796,25.595666666666663,88.63166666666666,1004.4666666666668,0.0,0.0,0,0,0,0,0,0
2025-01-01 04:00:00,1.2925401,103.7743067,1.2406197827085022,319.5780423573792,25.389166666666664,89.305,1003.865,0.0,0.0,0,0,0,0,0,0
2025-01-01 05:00:00,1.2925401,103.7743067,0.9361478458213862,310.2913851507111,25.12983333333333,89.95666666666666,1003.7866666666666,0.0,0.0,0,0,0,0,0,0
2025-01-01 06:00:00,1.2925401,103.7743067,0.7584693043355659,322.2512232379709,25.126666666666665,89.93333333333334,1004.3383333333334,0.0,0.0,0,0,0,0,0,0
2025-01-01 07:00:00,1.2925401,103.7743067,1.7515609572429016,317.9696046669394,25.374666666666663,89.10666666666665,1004.9716666666668,37.43333333333333,0.0,0,0,0,0,0,0
2025-01-01 08:00:00,1.2925401,103.7743067,1.5092169388821666,311.2174227032833,26.449166666666667,85.82,1005.6983333333334,203.66666666666663,0.0,0,0,0,0,0,0
2025-01-01 09:00:00,1.2925401,103.7743067,1.8605034282874324,305.04058545745863,27.882,80.78500000000001,1005.995,380.8,0.0,0,0,0,0,0,0
2025-01-01 10:00:00,1.2925401,103.7743067,3.1326174699133573,311.1944642515005,29.114833333333333,74.455,1005.925,578.3833333333333,0.0,0,0,0,0,0,0
2025-01-01 11:00:00,1.2925401,103.7743067,1.8865026985116948,298.31708126208144,30.767333333333333,67.83833333333334,1005.8183333333332,600.0833333333334,0.0,0,0,0,0,0,0
2025-01-01 12:00:00,1.2925401,103.7743067,2.1424913873982594,303.10347403319906,31.17533333333333,65.56666666666666,1005.4033333333332,580.4166666666666,0.0,0,0,0,0,0,0
2025-01-01 13:00:00,1.2925401,103.7743067,1.9243424679969567,322.7324365176673,31.45266666666667,63.42666666666666,1004.58,406.3,0.0,0,0,0,0,0,0
2025-01-01 14:00:00,1.2925401,103.7743067,1.8383479684416968,100.09457930358928,27.93,79.40166666666667,1003.8666666666668,81.7,16.5,0,0,0,0,0,0
2025-01-01 15:00:00,1.2925401,103.7743067,1.1989208610893105,61.757173206764605,25.9925,88.49333333333334,1002.9866666666666,184.0833333333333,0.1,0,0,0,0,0,0
2025-01-01 16:00:00,1.2925401,103.7743067,1.4372244594522845,302.0754564949368,28.33,80.81666666666666,1002.7616666666668,273.1666666666667,0.0,0,0,0,0,0,0
2025-01-01 17:00:00,1.2925401,103.7743067,2.0746929651772588,347.2934693278738,28.53833333333333,75.925,1002.6233333333332,226.78333333333333,0.0,0,0,0,0,0,0
2025-01-01 18:00:00,1.2925401,103.7743067,1.207481242786334,337.4420967875001,28.12683333333333,75.39166666666667,1002.8083333333332,34.8,0.0,0,0,0,0,0,0
2025-01-01 19:00:00,1.2925401,103.7743067,1.2455863662848674,337.01586951432563,27.81833333333333,76.64666666666668,1003.2033333333331,0.65,0.0,0,0,0,0,0,0
2025-01-01 20:00:00,1.2925401,103.7743067,0.8386052951197023,343.12702767464856,27.61883333333333,77.80166666666668,1003.8566666666668,0.0,0.0,0,0,0,0,0,0
2025-01-01 21:00:00,1.2925401,103.7743067,1.3046160852481006,328.41247987934383,27.484,80.43166666666666,1004.6083333333332,0.0,0.0,0,0,0,0,0,0
2025-01-01 22:00:00,1.2925401,103.7743067,1.1354293244166431,308.8412597424054,27.0935,81.36166666666666,1005.1533333333334,0.0,0.0,0,0,0,0,0,0
2025-01-01 23:00:00,1.2925401,103.7743067,1.425293607794003,313.44830133121883,27.018166666666666,81.79666666666667,1005.1916666666668,0.0,0.0,0,0,0,0,0,0
2025-01-02 00:00:00,1.2925401,103.7743067,1.2315160956218312,304.2309172575557,26.77466666666667,83.53,1004.69,0.0,0.0,0,0,0,0,0,0
2025-01-02 01:00:00,1.2925401,103.7743067,1.0618502692759366,301.1871304102482,26.498166666666663,85.27166666666668,1004.4633333333334,0.0,0.0,0,0,0,0,0,0
2025-01-02 02:00:00,1.2925401,103.7743067,1.0375333474748512,300.8650437175858,26.33483333333333,86.08666666666666,1004.225,0.0,0.0,0,0,0,0,0,0
2025-01-02 03:00:00,1.2925401,103.7743067,1.4391853510661006,287.4280883945392,26.047666666666665,86.97,1003.8666666666668,0.0,0.0,0,0,0,0,0,0
2025-01-02 04:00:00,1.2925401,103.7743067,1.3525553793714706,303.42169706048287,25.800666666666665,87.57333333333332,1003.6083333333332,0.0,0.0,0,0,0,0,0,0
2025-01-02 05:00:00,1.2925401,103.7743067,1.4076235848440948,294.66400200388904,25.62033333333333,87.98166666666667,1003.8083333333332,0.0,0.0,0,0,0,0,0,0
2025-01-02 06:00:00,1.2925401,103.7743067,1.0034804746653734,303.7006479827525,25.52133333333333,88.26833333333335,1004.2,0.0,0.0,0,0,0,0,0,0
