Datetime,Latitude,Longitude,WindSpeed Ave (m/s),WindDir Ave (degrees),AirTemp Ave (C),RelHum Ave (%),AtmPress Ave (hPa),GlobalRad Ave (W/m2)
2025-10-20 01:00:00,1.3054725,103.7730639,0.1625072854834492,120.84545426720872,29.427833333333336,75.42666666666668,1005.6733333333334,
2025-10-20 02:00:00,1.3054725,103.7730639,0.1130300906102816,112.30349012902695,29.3265,76.65,1004.955,
2025-10-20 03:00:00,1.3054725,103.7730639,0.199522356695507,119.4546192731197,29.312166666666663,77.305,1004.4883333333332,
2025-10-20 04:00:00,1.3054725,103.7730639,1.519362602318847,138.36382351372288,28.41033333333333,80.24,1004.5016666666668,
2025-10-20 05:00:00,1.3054725,103.7730639,1.1199316644978952,137.09466260002677,27.416166666666665,81.09166666666667,1004.575,
2025-10-20 06:00:00,1.3054725,103.7730639,1.1752824127702275,139.60414337897123,27.342666666666663,79.03999999999999,1004.7933333333332,
2025-10-20 07:00:00,1.3054725,103.7730639,0.9488331889234812,135.01179329545522,27.622,76.67666666666668,1005.31,
2025-10-20 08:00:00,1.3054725,103.7730639,1.3785446274326243,141.71175084027067,28.1565,80.59666666666666,1006.21,
2025-10-20 09:00:00,1.3054725,103.7730639,1.5813115662191166,143.06068596499324,29.1605,79.47666666666667,1006.9516666666666,
2025-10-20 10:00:00,1.3054725,103.7730639,1.777867357294489,146.53315046747383,29.86733333333333,76.21333333333334,1006.9983333333332,
2025-10-20 11:00:00,1.3054725,103.7730639,1.5396914774304726,148.95705994694765,30.8045,71.72166666666666,1006.5133333333334,
2025-10-20 12:00:00,1.3054725,103.7730639,1.723432899797379,154.93454789592045,31.07033333333333,71.10166666666667,1005.885,
2025-10-20 13:00:00,1.3054725,103.7730639,2.1704417165911964,151.86884780007165,30.944666666666667,72.13333333333334,1005.0183333333332,
2025-10-20 14:00:00,1.3054725,103.7730639,2.354320406435168,154.99384534911167,31.004,70.77833333333334,1003.8883333333334,
2025-10-20 15:00:00,1.3054725,103.7730639,2.684186359839538,155.84945864924703,30.889166666666664,73.24499999999999,1003.075,
2025-10-20 16:00:00,1.3054725,103.7730639,2.335416320361467,152.3798377195701,31.548166666666667,68.14666666666668,1002.6216666666668,
2025-10-20 17:00:00,1.3054725,103.7730639,1.7257117037784306,146.22584036908893,31.24,70.145,1002.5883333333334,
2025-10-20 18:00:00,1.3054725,103.7730639,1.7017621314855091,137.81597769070612,30.4405,72.91333333333334,1003.41,
2025-10-20 19:00:00,1.3054725,103.7730639,1.4560817383564852,141.26247564306993,29.8905,72.97166666666666,1004.5366666666666,
2025-10-20 20:00:00,1.3054725,103.7730639,1.327091958338212,146.30087482877104,29.717,76.28833333333334,1005.21,
2025-10-20 21:00:00,1.3054725,103.7730639,1.105626677642641,138.5502123832913,29.744333333333334,77.74333333333334,1006.255,
2025-10-20 22:00:00,1.3054725,103.7730639,0.8304386165247445,128.4237082818642,29.726333333333333,76.69833333333332,1006.9783333333332,
2025-10-20 23:00:00,1.3054725,103.7730639,0.5655148409191237,121.29607274577188,29.473166666666668,76.73,1007.4383333333334,
2025-10-21 00:00:00,1.3054725,103.7730639,0.7052104648873206,133.19910654209514,29.032,75.98,1007.1616666666666,
2025-10-21 01:00:00,1.3054725,103.7730639,0.95693866241658,129.9631915316054,28.84,73.52333333333333,1006.485,
2025-10-21 02:00:00,1.3054725,103.7730639,0.6963421941897228,126.03686619959626,28.6,72.84166666666667,1005.6283333333332,
2025-10-21 03:00:00,1.3054725,103.7730639,0.3526429862064414,130.88408821742098,28.347166666666663,75.15333333333334,1005.23,
2025-10-21 04:00:00,1.3054725,103.7730639,0.5607178860208099,125.01782988001736,28.0755,77.03500000000001,1005.1516666666666,
2025-10-21 05:00:00,1.3054725,103.7730639,0.4176630215593627,129.08868869367802,27.9345,78.20166666666667,1005.0933333333334,
2025-10-21 06:00:00,1.3054725,103.7730639,0.0589093397156857,97.01045195326958,27.858,79.33,1005.205,
2025-10-21 07:00:00,1.3054725,103.7730639,0.246428015533214,132.3103466476623,27.7285,80.00500000000001,1006.23,
2025-10-21 08:00:00,1.3054725,103.7730639,0.1424513158621171,125.28836270739606,28.43583333333333,78.08666666666666,1006.8783333333332,
2025-10-21 09:00:00,1.3054725,103.7730639,0.2944266050523549,311.4277162582964,29.0395,76.23833333333333,1007.7033333333331,
2025-10-21 10:00:00,1.3054725,103.7730639,0.1552222035930819,309.0110444679002,30.388,69.295,1008.015,
2025-10-21 11:00:00,1.3054725,103.7730639,0.169122660360572,156.8483220236841,31.726,62.67,1007.8016666666666,
2025-10-21 12:00:00,1.3054725,103.7730639,0.2893639481525838,146.5197611444724,31.77283333333333,62.373333333333335,1007.0216666666668,
2025-10-21 13:00:00,1.3054725,103.7730639,0.2347332655168992,128.3445399914749,31.302666666666667,62.440000000000005,1005.8933333333332,
