Datetime,Latitude,Longitude,WindSpeed Ave (m/s),WindDir Ave (degrees),AirTemp Ave (C),RelHum Ave (%),AtmPress Ave (hPa),GlobalRad Ave (W/m2)
2025-01-01 00:00:00,1.292331,103.7745159,0.2152880128710778,266.9709087845804,25.56169491525424,92.44406779661016,465.4050847457627,0.0
2025-01-01 01:00:00,1.292331,103.7745159,0.2652803601151907,262.9612479391336,25.57583333333333,92.335,465.06,0.0
2025-01-01 02:00:00,1.292331,103.7745159,0.208730960654367,256.9230465707783,25.38566666666667,92.74333333333334,464.1166666666667,0.0
2025-01-01 03:00:00,1.292331,103.7745159,0.143643021577768,313.82273220898094,25.453166666666668,92.43166666666666,463.44666666666666,0.0
2025-01-01 04:00:00,1.292331,103.7745159,0.1057094344309403,313.27062181621704,25.448,91.72833333333332,462.8566666666667,0.0
2025-01-01 05:00:00,1.292331,103.7745159,0.0955430131618814,295.1119539865526,25.17633333333333,92.29833333333332,462.4,0.0
2025-01-01 06:00:00,1.292331,103.7745159,0.0932999228530931,14.91387418150481,25.01983333333333,92.52333333333333,462.73,0.0
2025-01-01 07:00:00,1.292331,103.7745159,0.4808577947554147,24.98142322847127,25.264333333333337,92.05166666666668,463.6816666666667,14.483333333333333
2025-01-01 08:00:00,1.292331,103.7745159,0.4139112122249386,33.78783978016577,26.805666666666664,87.08333333333333,466.51166666666666,147.63333333333333
2025-01-01 09:00:00,1.292331,103.7745159,0.4944498618267276,37.52513274406283,28.928833333333333,79.46333333333334,469.8433333333333,220.51666666666668
2025-01-01 10:00:00,1.292331,103.7745159,1.0311706997252674,43.13382429344512,30.0605,73.59666666666666,471.5,567.6333333333333
2025-01-01 11:00:00,1.292331,103.7745159,0.4862555156700013,58.94781446812135,33.05766666666667,62.43,476.1716666666667,824.8166666666667
2025-01-01 12:00:00,1.292331,103.7745159,0.7591978433474526,43.95528107223265,32.56666666666667,62.48,474.94166666666666,407.8833333333333
2025-01-01 13:00:00,1.292331,103.7745159,0.7227319977976839,41.41120621598407,32.29983333333333,62.82,473.6816666666667,260.0
2025-01-01 14:00:00,1.292331,103.7745159,0.4952736375680261,285.76825165540583,28.4905,80.355,467.23333333333335,34.6
2025-01-01 15:00:00,1.292331,103.7745159,0.1688087324217521,347.1548759247601,25.927666666666667,93.435,462.60333333333335,84.1
2025-01-01 16:00:00,1.292331,103.7745159,0.6424468328421146,28.228749462070084,27.2125,91.37833333333332,464.14833333333337,126.83333333333331
2025-01-01 17:00:00,1.292331,103.7745159,0.9128776241993724,29.73159065391968,28.22416666666667,80.15333333333334,465.4883333333333,123.15
2025-01-01 18:00:00,1.292331,103.7745159,0.3794514130173811,20.987545228288862,28.074666666666666,79.36,465.475,14.4
2025-01-01 19:00:00,1.292331,103.7745159,0.2494139502075016,19.74391372587729,27.4965,82.72833333333332,465.0266666666666,0.0333333333333333
2025-01-01 20:00:00,1.292331,103.7745159,0.1514658538786348,19.60337004630924,26.98333333333333,85.24666666666667,464.94,0.0
2025-01-01 21:00:00,1.292331,103.7745159,0.1374194960824334,356.49123211467133,27.181166666666662,84.74166666666666,465.9766666666666,0.0
2025-01-01 22:00:00,1.292331,103.7745159,0.089296823716294,288.5870868898235,27.127666666666663,84.18666666666667,466.4183333333333,0.0
2025-01-01 23:00:00,1.292331,103.7745159,0.11494864148801,279.5348601633273,27.027833333333334,84.28833333333334,466.32166666666666,0.0
2025-01-02 00:00:00,1.292331,103.7745159,0.1474559359218593,270.57555270560005,26.848000000000003,85.55166666666668,465.56666666666666,0.0
2025-01-02 01:00:00,1.292331,103.7745159,0.1744829563859933,256.3796526486728,26.583666666666662,87.14166666666667,464.9666666666666,0.0
2025-01-02 02:00:00,1.292331,103.7745159,0.1953583480018648,254.16535869653728,26.353166666666667,88.38166666666666,464.4216666666667,0.0
2025-01-02 03:00:00,1.292331,103.7745159,0.1853546483226266,249.16361479655612,26.136166666666668,88.98333333333333,463.77,0.0
2025-01-02 04:00:00,1.292331,103.7745159,0.079788829474134,271.1889936295685,25.9955,89.21833333333333,463.335,0.0
2025-01-02 05:00:00,1.292331,103.7745159,0.1166358359163502,266.7945885904072,25.93383333333333,88.865,463.4583333333333,0.0
2025-01-02 06:00:00,1.292331,103.7745159,0.0948690944330377,289.2931341419667,25.799,89.41000000000001,463.64,0.0
2025-01-02 07:00:00,1.292331,103.7745159,0.1462146498826926,268.4468274814685,26.02,88.63333333333334,464.51,10.95
